filename,noise_category,duration,sampling_rate
bus_0318.wav,bus,10,16000
bus_0319.wav,bus,10,16000
bus_0320.wav,bus,10,16000
bus_0321.wav,bus,10,16000
bus_0322.wav,bus,10,16000
bus_0323.wav,bus,10,16000
bus_0324.wav,bus,10,16000
bus_0325.wav,bus,10,16000
bus_0326.wav,bus,10,16000
bus_0327.wav,bus,10,16000
bus_0328.wav,bus,10,16000
bus_0329.wav,bus,10,16000
bus_0330.wav,bus,10,16000
bus_0331.wav,bus,10,16000
bus_0332.wav,bus,10,16000
bus_0333.wav,bus,10,16000
bus_0334.wav,bus,10,16000
bus_0335.wav,bus,10,16000
bus_0336.wav,bus,10,16000
bus_0337.wav,bus,10,16000
bus_0338.wav,bus,10,16000
bus_0339.wav,bus,10,16000
bus_0340.wav,bus,10,16000
bus_0341.wav,bus,10,16000
bus_0342.wav,bus,10,16000
bus_0343.wav,bus,10,16000
bus_0344.wav,bus,10,16000
bus_0345.wav,bus,10,16000
bus_0346.wav,bus,10,16000
bus_0347.wav,bus,10,16000
bus_0348.wav,bus,10,16000
bus_0349.wav,bus,10,16000
bus_0350.wav,bus,10,16000
bus_0351.wav,bus,10,16000
bus_0352.wav,bus,10,16000
bus_0353.wav,bus,10,16000
bus_0354.wav,bus,10,16000
bus_0355.wav,bus,10,16000
bus_0356.wav,bus,10,16000
bus_0357.wav,bus,10,16000
bus_0358.wav,bus,10,16000
bus_0359.wav,bus,10,16000
bus_0360.wav,bus,10,16000
bus_0361.wav,bus,10,16000
bus_0362.wav,bus,10,16000
bus_0363.wav,bus,10,16000
bus_0364.wav,bus,10,16000
bus_0365.wav,bus,10,16000
bus_0366.wav,bus,10,16000
bus_0367.wav,bus,10,16000
bus_0368.wav,bus,10,16000
bus_0369.wav,bus,10,16000
bus_0370.wav,bus,10,16000
bus_0371.wav,bus,10,16000
bus_0372.wav,bus,10,16000
bus_0373.wav,bus,10,16000
bus_0374.wav,bus,10,16000
bus_0375.wav,bus,10,16000
bus_0376.wav,bus,10,16000
bus_0377.wav,bus,10,16000
bus_0378.wav,bus,10,16000
bus_0379.wav,bus,10,16000
bus_0380.wav,bus,10,16000
bus_0381.wav,bus,10,16000
bus_0382.wav,bus,10,16000
bus_0383.wav,bus,10,16000
bus_0384.wav,bus,10,16000
bus_0385.wav,bus,10,16000
bus_0386.wav,bus,10,16000
bus_0387.wav,bus,10,16000
bus_0388.wav,bus,10,16000
bus_0389.wav,bus,10,16000
bus_0390.wav,bus,10,16000
bus_0391.wav,bus,10,16000
bus_0392.wav,bus,10,16000
bus_0393.wav,bus,10,16000
bus_0394.wav,bus,10,16000
bus_0395.wav,bus,10,16000
bus_0396.wav,bus,10,16000
bus_0397.wav,bus,10,16000
bus_0398.wav,bus,10,16000
bus_0399.wav,bus,10,16000
bus_0400.wav,bus,10,16000
bus_0401.wav,bus,10,16000
bus_0402.wav,bus,10,16000
bus_0403.wav,bus,10,16000
bus_0404.wav,bus,10,16000
bus_0405.wav,bus,10,16000
bus_0406.wav,bus,10,16000
bus_0407.wav,bus,10,16000
bus_0408.wav,bus,10,16000
bus_0409.wav,bus,10,16000
bus_0410.wav,bus,10,16000
bus_0411.wav,bus,10,16000
bus_0412.wav,bus,10,16000
bus_0413.wav,bus,10,16000
bus_0414.wav,bus,10,16000
bus_0415.wav,bus,10,16000
bus_0416.wav,bus,10,16000
bus_0417.wav,bus,10,16000
bus_0418.wav,bus,10,16000
bus_0419.wav,bus,10,16000
bus_0420.wav,bus,10,16000
bus_0421.wav,bus,10,16000
bus_0422.wav,bus,10,16000
bus_0423.wav,bus,10,16000
bus_0424.wav,bus,10,16000
bus_0425.wav,bus,10,16000
bus_0426.wav,bus,10,16000
bus_0427.wav,bus,10,16000
bus_0428.wav,bus,10,16000
bus_0429.wav,bus,10,16000
bus_0430.wav,bus,10,16000
bus_0431.wav,bus,10,16000
bus_0432.wav,bus,10,16000
bus_0433.wav,bus,10,16000
bus_0434.wav,bus,10,16000
bus_0435.wav,bus,10,16000
bus_0436.wav,bus,10,16000
bus_0437.wav,bus,10,16000
bus_0438.wav,bus,10,16000
bus_0439.wav,bus,10,16000
bus_0440.wav,bus,10,16000
bus_0441.wav,bus,10,16000
bus_0442.wav,bus,10,16000
bus_0443.wav,bus,10,16000
bus_0444.wav,bus,10,16000
bus_0445.wav,bus,10,16000
bus_0446.wav,bus,10,16000
bus_0447.wav,bus,10,16000
bus_0448.wav,bus,10,16000
bus_0449.wav,bus,10,16000
bus_0450.wav,bus,10,16000
bus_0451.wav,bus,10,16000
bus_0452.wav,bus,10,16000
bus_0453.wav,bus,10,16000
bus_0454.wav,bus,10,16000
bus_0455.wav,bus,10,16000
bus_0456.wav,bus,10,16000
bus_0457.wav,bus,10,16000
bus_0458.wav,bus,10,16000
bus_0459.wav,bus,10,16000
bus_0460.wav,bus,10,16000
bus_0461.wav,bus,10,16000
bus_0462.wav,bus,10,16000
bus_0463.wav,bus,10,16000
bus_0464.wav,bus,10,16000
bus_0465.wav,bus,10,16000
bus_0466.wav,bus,10,16000
bus_0467.wav,bus,10,16000
bus_0468.wav,bus,10,16000
bus_0469.wav,bus,10,16000
bus_0470.wav,bus,10,16000
bus_0471.wav,bus,10,16000
bus_0472.wav,bus,10,16000
bus_0473.wav,bus,10,16000
bus_0474.wav,bus,10,16000
bus_0475.wav,bus,10,16000
bus_0476.wav,bus,10,16000
bus_0477.wav,bus,10,16000
bus_0478.wav,bus,10,16000
bus_0479.wav,bus,10,16000
bus_0480.wav,bus,10,16000
bus_0481.wav,bus,10,16000
bus_0482.wav,bus,10,16000
bus_0483.wav,bus,10,16000
bus_0484.wav,bus,10,16000
bus_0485.wav,bus,10,16000
bus_0486.wav,bus,10,16000
bus_0487.wav,bus,10,16000
bus_0488.wav,bus,10,16000
bus_0489.wav,bus,10,16000
bus_0490.wav,bus,10,16000
bus_0491.wav,bus,10,16000
bus_0492.wav,bus,10,16000
bus_0493.wav,bus,10,16000
bus_0494.wav,bus,10,16000
bus_0495.wav,bus,10,16000
bus_0496.wav,bus,10,16000
bus_0497.wav,bus,10,16000
bus_0498.wav,bus,10,16000
bus_0499.wav,bus,10,16000
bus_0500.wav,bus,10,16000
bus_0501.wav,bus,10,16000
bus_0502.wav,bus,10,16000
bus_0503.wav,bus,10,16000
car_0001.wav,car,10,16000
car_0002.wav,car,10,16000
car_0003.wav,car,10,16000
car_0004.wav,car,10,16000
car_0005.wav,car,10,16000
car_0006.wav,car,10,16000
car_0007.wav,car,10,16000
car_0008.wav,car,10,16000
car_0009.wav,car,10,16000
car_0010.wav,car,10,16000
car_0011.wav,car,10,16000
car_0012.wav,car,10,16000
car_0013.wav,car,10,16000
car_0014.wav,car,10,16000
car_0015.wav,car,10,16000
car_0016.wav,car,10,16000
car_0017.wav,car,10,16000
car_0018.wav,car,10,16000
car_0019.wav,car,10,16000
car_0020.wav,car,10,16000
car_0021.wav,car,10,16000
car_0022.wav,car,10,16000
car_0023.wav,car,10,16000
car_0024.wav,car,10,16000
car_0025.wav,car,10,16000
car_0026.wav,car,10,16000
car_0027.wav,car,10,16000
car_0028.wav,car,10,16000
car_0029.wav,car,10,16000
car_0030.wav,car,10,16000
car_0031.wav,car,10,16000
car_0032.wav,car,10,16000
car_0033.wav,car,10,16000
car_0034.wav,car,10,16000
car_0035.wav,car,10,16000
car_0036.wav,car,10,16000
car_0037.wav,car,10,16000
car_0038.wav,car,10,16000
car_0039.wav,car,10,16000
car_0040.wav,car,10,16000
car_0041.wav,car,10,16000
car_0042.wav,car,10,16000
car_0043.wav,car,10,16000
car_0044.wav,car,10,16000
car_0045.wav,car,10,16000
car_0046.wav,car,10,16000
car_0047.wav,car,10,16000
car_0048.wav,car,10,16000
car_0049.wav,car,10,16000
car_0050.wav,car,10,16000
car_0051.wav,car,10,16000
car_0052.wav,car,10,16000
car_0053.wav,car,10,16000
car_0054.wav,car,10,16000
car_0055.wav,car,10,16000
car_0056.wav,car,10,16000
car_0057.wav,car,10,16000
car_0058.wav,car,10,16000
car_0059.wav,car,10,16000
car_0060.wav,car,10,16000
car_0061.wav,car,10,16000
car_0062.wav,car,10,16000
car_0063.wav,car,10,16000
car_0064.wav,car,10,16000
car_0065.wav,car,10,16000
car_0066.wav,car,10,16000
car_0067.wav,car,10,16000
car_0068.wav,car,10,16000
car_0069.wav,car,10,16000
car_0070.wav,car,10,16000
car_0071.wav,car,10,16000
car_0072.wav,car,10,16000
car_0073.wav,car,10,16000
car_0074.wav,car,10,16000
car_0075.wav,car,10,16000
car_0076.wav,car,10,16000
car_0077.wav,car,10,16000
car_0078.wav,car,10,16000
car_0079.wav,car,10,16000
car_0080.wav,car,10,16000
car_0081.wav,car,10,16000
car_0082.wav,car,10,16000
car_0083.wav,car,10,16000
car_0084.wav,car,10,16000
car_0085.wav,car,10,16000
car_0086.wav,car,10,16000
car_0087.wav,car,10,16000
car_0088.wav,car,10,16000
car_0089.wav,car,10,16000
car_0090.wav,car,10,16000
car_0091.wav,car,10,16000
car_0092.wav,car,10,16000
car_0093.wav,car,10,16000
car_0094.wav,car,10,16000
car_0095.wav,car,10,16000
car_0096.wav,car,10,16000
car_0097.wav,car,10,16000
car_0098.wav,car,10,16000
car_0099.wav,car,10,16000
car_0100.wav,car,10,16000
car_0101.wav,car,10,16000
car_0102.wav,car,10,16000
car_0103.wav,car,10,16000
car_0104.wav,car,10,16000
car_0105.wav,car,10,16000
car_0106.wav,car,10,16000
car_0107.wav,car,10,16000
car_0108.wav,car,10,16000
car_0109.wav,car,10,16000
car_0110.wav,car,10,16000
car_0111.wav,car,10,16000
car_0112.wav,car,10,16000
car_0113.wav,car,10,16000
car_0114.wav,car,10,16000
car_0115.wav,car,10,16000
car_0116.wav,car,10,16000
car_0117.wav,car,10,16000
car_0118.wav,car,10,16000
car_0119.wav,car,10,16000
car_0120.wav,car,10,16000
car_0121.wav,car,10,16000
car_0122.wav,car,10,16000
car_0123.wav,car,10,16000
car_0124.wav,car,10,16000
car_0125.wav,car,10,16000
car_0126.wav,car,10,16000
car_0127.wav,car,10,16000
car_0128.wav,car,10,16000
car_0129.wav,car,10,16000
car_0130.wav,car,10,16000
car_0131.wav,car,10,16000
car_0132.wav,car,10,16000
car_0133.wav,car,10,16000
car_0134.wav,car,10,16000
car_0135.wav,car,10,16000
car_0136.wav,car,10,16000
car_0137.wav,car,10,16000
car_0138.wav,car,10,16000
car_0139.wav,car,10,16000
car_0140.wav,car,10,16000
car_0141.wav,car,10,16000
car_0142.wav,car,10,16000
car_0143.wav,car,10,16000
car_0144.wav,car,10,16000
car_0145.wav,car,10,16000
car_0146.wav,car,10,16000
car_0147.wav,car,10,16000
car_0148.wav,car,10,16000
car_0149.wav,car,10,16000
car_0150.wav,car,10,16000
car_0151.wav,car,10,16000
car_0152.wav,car,10,16000
car_0153.wav,car,10,16000
car_0154.wav,car,10,16000
car_0155.wav,car,10,16000
car_0156.wav,car,10,16000
car_0157.wav,car,10,16000
car_0158.wav,car,10,16000
car_0159.wav,car,10,16000
car_0160.wav,car,10,16000
car_0161.wav,car,10,16000
car_0162.wav,car,10,16000
car_0163.wav,car,10,16000
car_0164.wav,car,10,16000
car_0165.wav,car,10,16000
car_0166.wav,car,10,16000
car_0167.wav,car,10,16000
car_0168.wav,car,10,16000
car_0169.wav,car,10,16000
car_0170.wav,car,10,16000
car_0171.wav,car,10,16000
car_0172.wav,car,10,16000
car_0173.wav,car,10,16000
car_0174.wav,car,10,16000
car_0175.wav,car,10,16000
car_0176.wav,car,10,16000
car_0177.wav,car,10,16000
car_0178.wav,car,10,16000
car_0179.wav,car,10,16000
car_0180.wav,car,10,16000
car_0181.wav,car,10,16000
car_0182.wav,car,10,16000
car_0183.wav,car,10,16000
car_0184.wav,car,10,16000
car_0185.wav,car,10,16000
car_0186.wav,car,10,16000
car_0187.wav,car,10,16000
car_0188.wav,car,10,16000
car_0189.wav,car,10,16000
car_0190.wav,car,10,16000
car_0191.wav,car,10,16000
car_0192.wav,car,10,16000
car_0193.wav,car,10,16000
car_0194.wav,car,10,16000
car_0195.wav,car,10,16000
car_0196.wav,car,10,16000
car_0197.wav,car,10,16000
car_0198.wav,car,10,16000
car_0199.wav,car,10,16000
car_0200.wav,car,10,16000
car_0201.wav,car,10,16000
car_0202.wav,car,10,16000
car_0203.wav,car,10,16000
car_0204.wav,car,10,16000
car_0205.wav,car,10,16000
car_0206.wav,car,10,16000
car_0207.wav,car,10,16000
car_0208.wav,car,10,16000
car_0209.wav,car,10,16000
car_0210.wav,car,10,16000
car_0211.wav,car,10,16000
car_0212.wav,car,10,16000
car_0213.wav,car,10,16000
car_0214.wav,car,10,16000
car_0215.wav,car,10,16000
car_0216.wav,car,10,16000
car_0217.wav,car,10,16000
car_0218.wav,car,10,16000
car_0219.wav,car,10,16000
car_0220.wav,car,10,16000
car_0221.wav,car,10,16000
car_0222.wav,car,10,16000
car_0223.wav,car,10,16000
car_0224.wav,car,10,16000
car_0225.wav,car,10,16000
car_0226.wav,car,10,16000
car_0227.wav,car,10,16000
car_0228.wav,car,10,16000
car_0229.wav,car,10,16000
car_0230.wav,car,10,16000
car_0231.wav,car,10,16000
car_0232.wav,car,10,16000
car_0233.wav,car,10,16000
car_0234.wav,car,10,16000
car_0235.wav,car,10,16000
car_0236.wav,car,10,16000
car_0237.wav,car,10,16000
car_0238.wav,car,10,16000
car_0239.wav,car,10,16000
car_0240.wav,car,10,16000
car_0241.wav,car,10,16000
car_0242.wav,car,10,16000
car_0243.wav,car,10,16000
car_0244.wav,car,10,16000
car_0245.wav,car,10,16000
car_0246.wav,car,10,16000
car_0247.wav,car,10,16000
car_0248.wav,car,10,16000
car_0249.wav,car,10,16000
car_0250.wav,car,10,16000
car_0251.wav,car,10,16000
car_0252.wav,car,10,16000
car_0253.wav,car,10,16000
car_0254.wav,car,10,16000
car_0255.wav,car,10,16000
car_0256.wav,car,10,16000
car_0257.wav,car,10,16000
car_0258.wav,car,10,16000
car_0259.wav,car,10,16000
car_0260.wav,car,10,16000
car_0261.wav,car,10,16000
car_0262.wav,car,10,16000
car_0263.wav,car,10,16000
car_0264.wav,car,10,16000
car_0265.wav,car,10,16000
car_0266.wav,car,10,16000
car_0267.wav,car,10,16000
car_0268.wav,car,10,16000
car_0269.wav,car,10,16000
car_0270.wav,car,10,16000
car_0271.wav,car,10,16000
car_0272.wav,car,10,16000
car_0273.wav,car,10,16000
car_0274.wav,car,10,16000
car_0275.wav,car,10,16000
car_0276.wav,car,10,16000
car_0277.wav,car,10,16000
car_0278.wav,car,10,16000
car_0279.wav,car,10,16000
car_0280.wav,car,10,16000
car_0281.wav,car,10,16000
car_0282.wav,car,10,16000
car_0283.wav,car,10,16000
car_0284.wav,car,10,16000
car_0285.wav,car,10,16000
car_0286.wav,car,10,16000
car_0287.wav,car,10,16000
car_0288.wav,car,10,16000
car_0289.wav,car,10,16000
car_0290.wav,car,10,16000
car_0291.wav,car,10,16000
car_0292.wav,car,10,16000
car_0293.wav,car,10,16000
car_0294.wav,car,10,16000
car_0295.wav,car,10,16000
car_0296.wav,car,10,16000
car_0297.wav,car,10,16000
car_0298.wav,car,10,16000
car_0299.wav,car,10,16000
car_0300.wav,car,10,16000
car_0301.wav,car,10,16000
car_0302.wav,car,10,16000
car_0303.wav,car,10,16000
car_0304.wav,car,10,16000
car_0305.wav,car,10,16000
car_0306.wav,car,10,16000
car_0307.wav,car,10,16000
car_0308.wav,car,10,16000
car_0309.wav,car,10,16000
car_0310.wav,car,10,16000
car_0311.wav,car,10,16000
car_0312.wav,car,10,16000
car_0313.wav,car,10,16000
car_0314.wav,car,10,16000
car_0315.wav,car,10,16000
car_0316.wav,car,10,16000
car_0317.wav,car,10,16000
car_0318.wav,car,10,16000
car_0319.wav,car,10,16000
car_0320.wav,car,10,16000
car_0321.wav,car,10,16000
car_0322.wav,car,10,16000
car_0323.wav,car,10,16000
car_0324.wav,car,10,16000
car_0325.wav,car,10,16000
car_0326.wav,car,10,16000
car_0327.wav,car,10,16000
car_0328.wav,car,10,16000
car_0329.wav,car,10,16000
car_0330.wav,car,10,16000
car_0331.wav,car,10,16000
car_0332.wav,car,10,16000
car_0333.wav,car,10,16000
car_0334.wav,car,10,16000
car_0335.wav,car,10,16000
car_0336.wav,car,10,16000
car_0337.wav,car,10,16000
car_0338.wav,car,10,16000
car_0339.wav,car,10,16000
car_0340.wav,car,10,16000
car_0341.wav,car,10,16000
car_0342.wav,car,10,16000
car_0343.wav,car,10,16000
car_0344.wav,car,10,16000
car_0345.wav,car,10,16000
car_0346.wav,car,10,16000
car_0347.wav,car,10,16000
car_0348.wav,car,10,16000
car_0349.wav,car,10,16000
car_0350.wav,car,10,16000
car_0351.wav,car,10,16000
car_0352.wav,car,10,16000
car_0353.wav,car,10,16000
car_0354.wav,car,10,16000
car_0355.wav,car,10,16000
car_0356.wav,car,10,16000
car_0357.wav,car,10,16000
car_0358.wav,car,10,16000
car_0359.wav,car,10,16000
car_0360.wav,car,10,16000
car_0361.wav,car,10,16000
car_0362.wav,car,10,16000
car_0363.wav,car,10,16000
car_0364.wav,car,10,16000
car_0365.wav,car,10,16000
car_0366.wav,car,10,16000
car_0367.wav,car,10,16000
car_0368.wav,car,10,16000
car_0369.wav,car,10,16000
car_0370.wav,car,10,16000
car_0371.wav,car,10,16000
car_0372.wav,car,10,16000
car_0373.wav,car,10,16000
car_0374.wav,car,10,16000
car_0375.wav,car,10,16000
car_0376.wav,car,10,16000
car_0377.wav,car,10,16000
car_0378.wav,car,10,16000
car_0379.wav,car,10,16000
car_0380.wav,car,10,16000
car_0381.wav,car,10,16000
car_0382.wav,car,10,16000
car_0383.wav,car,10,16000
car_0384.wav,car,10,16000
car_0385.wav,car,10,16000
car_0386.wav,car,10,16000
car_0387.wav,car,10,16000
car_0388.wav,car,10,16000
car_0389.wav,car,10,16000
car_0390.wav,car,10,16000
car_0391.wav,car,10,16000
car_0392.wav,car,10,16000
car_0393.wav,car,10,16000
car_0394.wav,car,10,16000
car_0395.wav,car,10,16000
car_0396.wav,car,10,16000
car_0397.wav,car,10,16000
car_0398.wav,car,10,16000
car_0399.wav,car,10,16000
car_0400.wav,car,10,16000
car_0401.wav,car,10,16000
car_0402.wav,car,10,16000
car_0403.wav,car,10,16000
car_0404.wav,car,10,16000
car_0405.wav,car,10,16000
car_0406.wav,car,10,16000
car_0407.wav,car,10,16000
car_0408.wav,car,10,16000
car_0409.wav,car,10,16000
car_0410.wav,car,10,16000
car_0411.wav,car,10,16000
car_0412.wav,car,10,16000
car_0413.wav,car,10,16000
car_0414.wav,car,10,16000
car_0415.wav,car,10,16000
car_0416.wav,car,10,16000
car_0417.wav,car,10,16000
car_0418.wav,car,10,16000
car_0419.wav,car,10,16000
car_0420.wav,car,10,16000
car_0421.wav,car,10,16000
car_0422.wav,car,10,16000
car_0423.wav,car,10,16000
car_0424.wav,car,10,16000
car_0425.wav,car,10,16000
car_0426.wav,car,10,16000
car_0427.wav,car,10,16000
car_0428.wav,car,10,16000
car_0429.wav,car,10,16000
car_0430.wav,car,10,16000
car_0431.wav,car,10,16000
car_0432.wav,car,10,16000
car_0433.wav,car,10,16000
car_0434.wav,car,10,16000
car_0435.wav,car,10,16000
car_0436.wav,car,10,16000
car_0437.wav,car,10,16000
car_0438.wav,car,10,16000
car_0439.wav,car,10,16000
car_0440.wav,car,10,16000
car_0441.wav,car,10,16000
car_0442.wav,car,10,16000
car_0443.wav,car,10,16000
car_0444.wav,car,10,16000
car_0445.wav,car,10,16000
car_0446.wav,car,10,16000
car_0447.wav,car,10,16000
car_0448.wav,car,10,16000
car_0449.wav,car,10,16000
car_0450.wav,car,10,16000
car_0451.wav,car,10,16000
car_0452.wav,car,10,16000
car_0453.wav,car,10,16000
car_0454.wav,car,10,16000
car_0455.wav,car,10,16000
car_0456.wav,car,10,16000
car_0457.wav,car,10,16000
car_0458.wav,car,10,16000
car_0459.wav,car,10,16000
car_0460.wav,car,10,16000
car_0461.wav,car,10,16000
car_0462.wav,car,10,16000
car_0463.wav,car,10,16000
car_0464.wav,car,10,16000
car_0465.wav,car,10,16000
car_0466.wav,car,10,16000
car_0467.wav,car,10,16000
car_0468.wav,car,10,16000
car_0469.wav,car,10,16000
car_0470.wav,car,10,16000
car_0471.wav,car,10,16000
car_0472.wav,car,10,16000
car_0473.wav,car,10,16000
car_0474.wav,car,10,16000
car_0475.wav,car,10,16000
car_0476.wav,car,10,16000
car_0477.wav,car,10,16000
car_0478.wav,car,10,16000
car_0479.wav,car,10,16000
car_0480.wav,car,10,16000
car_0481.wav,car,10,16000
car_0482.wav,car,10,16000
car_0483.wav,car,10,16000
car_0484.wav,car,10,16000
car_0485.wav,car,10,16000
car_0486.wav,car,10,16000
car_0487.wav,car,10,16000
car_0488.wav,car,10,16000
car_0489.wav,car,10,16000
car_0490.wav,car,10,16000
car_0491.wav,car,10,16000
car_0492.wav,car,10,16000
car_0493.wav,car,10,16000
car_0494.wav,car,10,16000
car_0495.wav,car,10,16000
car_0496.wav,car,10,16000
car_0497.wav,car,10,16000
car_0498.wav,car,10,16000
car_0499.wav,car,10,16000
car_0500.wav,car,10,16000
car_0501.wav,car,10,16000
car_0502.wav,car,10,16000
car_0503.wav,car,10,16000
car_0504.wav,car,10,16000
cng_auto_0001.wav,cng_auto,10,16000
cng_auto_0002.wav,cng_auto,10,16000
cng_auto_0003.wav,cng_auto,10,16000
cng_auto_0004.wav,cng_auto,10,16000
cng_auto_0005.wav,cng_auto,10,16000
cng_auto_0006.wav,cng_auto,10,16000
cng_auto_0007.wav,cng_auto,10,16000
cng_auto_0008.wav,cng_auto,10,16000
cng_auto_0009.wav,cng_auto,10,16000
cng_auto_0010.wav,cng_auto,10,16000
cng_auto_0011.wav,cng_auto,10,16000
cng_auto_0012.wav,cng_auto,10,16000
cng_auto_0013.wav,cng_auto,10,16000
cng_auto_0014.wav,cng_auto,10,16000
cng_auto_0015.wav,cng_auto,10,16000
cng_auto_0016.wav,cng_auto,10,16000
cng_auto_0017.wav,cng_auto,10,16000
cng_auto_0018.wav,cng_auto,10,16000
cng_auto_0019.wav,cng_auto,10,16000
cng_auto_0020.wav,cng_auto,10,16000
cng_auto_0021.wav,cng_auto,10,16000
cng_auto_0022.wav,cng_auto,10,16000
cng_auto_0023.wav,cng_auto,10,16000
cng_auto_0024.wav,cng_auto,10,16000
cng_auto_0025.wav,cng_auto,10,16000
cng_auto_0026.wav,cng_auto,10,16000
cng_auto_0027.wav,cng_auto,10,16000
cng_auto_0028.wav,cng_auto,10,16000
cng_auto_0029.wav,cng_auto,10,16000
cng_auto_0030.wav,cng_auto,10,16000
cng_auto_0031.wav,cng_auto,10,16000
cng_auto_0032.wav,cng_auto,10,16000
cng_auto_0033.wav,cng_auto,10,16000
cng_auto_0034.wav,cng_auto,10,16000
cng_auto_0035.wav,cng_auto,10,16000
cng_auto_0036.wav,cng_auto,10,16000
cng_auto_0037.wav,cng_auto,10,16000
cng_auto_0038.wav,cng_auto,10,16000
cng_auto_0039.wav,cng_auto,10,16000
cng_auto_0040.wav,cng_auto,10,16000
cng_auto_0041.wav,cng_auto,10,16000
cng_auto_0042.wav,cng_auto,10,16000
cng_auto_0043.wav,cng_auto,10,16000
cng_auto_0044.wav,cng_auto,10,16000
cng_auto_0045.wav,cng_auto,10,16000
cng_auto_0046.wav,cng_auto,10,16000
cng_auto_0047.wav,cng_auto,10,16000
cng_auto_0048.wav,cng_auto,10,16000
cng_auto_0049.wav,cng_auto,10,16000
cng_auto_0050.wav,cng_auto,10,16000
cng_auto_0051.wav,cng_auto,10,16000
cng_auto_0052.wav,cng_auto,10,16000
cng_auto_0053.wav,cng_auto,10,16000
cng_auto_0054.wav,cng_auto,10,16000
cng_auto_0055.wav,cng_auto,10,16000
cng_auto_0056.wav,cng_auto,10,16000
cng_auto_0057.wav,cng_auto,10,16000
cng_auto_0058.wav,cng_auto,10,16000
cng_auto_0059.wav,cng_auto,10,16000
cng_auto_0060.wav,cng_auto,10,16000
cng_auto_0061.wav,cng_auto,10,16000
cng_auto_0062.wav,cng_auto,10,16000
cng_auto_0063.wav,cng_auto,10,16000
cng_auto_0064.wav,cng_auto,10,16000
cng_auto_0065.wav,cng_auto,10,16000
cng_auto_0066.wav,cng_auto,10,16000
cng_auto_0067.wav,cng_auto,10,16000
cng_auto_0068.wav,cng_auto,10,16000
cng_auto_0069.wav,cng_auto,10,16000
cng_auto_0070.wav,cng_auto,10,16000
cng_auto_0071.wav,cng_auto,10,16000
cng_auto_0072.wav,cng_auto,10,16000
cng_auto_0073.wav,cng_auto,10,16000
cng_auto_0074.wav,cng_auto,10,16000
cng_auto_0075.wav,cng_auto,10,16000
cng_auto_0076.wav,cng_auto,10,16000
cng_auto_0077.wav,cng_auto,10,16000
cng_auto_0078.wav,cng_auto,10,16000
cng_auto_0079.wav,cng_auto,10,16000
cng_auto_0080.wav,cng_auto,10,16000
cng_auto_0081.wav,cng_auto,10,16000
cng_auto_0082.wav,cng_auto,10,16000
cng_auto_0083.wav,cng_auto,10,16000
cng_auto_0084.wav,cng_auto,10,16000
cng_auto_0085.wav,cng_auto,10,16000
cng_auto_0086.wav,cng_auto,10,16000
cng_auto_0087.wav,cng_auto,10,16000
cng_auto_0088.wav,cng_auto,10,16000
cng_auto_0089.wav,cng_auto,10,16000
cng_auto_0090.wav,cng_auto,10,16000
cng_auto_0091.wav,cng_auto,10,16000
cng_auto_0092.wav,cng_auto,10,16000
cng_auto_0093.wav,cng_auto,10,16000
cng_auto_0094.wav,cng_auto,10,16000
cng_auto_0095.wav,cng_auto,10,16000
cng_auto_0096.wav,cng_auto,10,16000
cng_auto_0097.wav,cng_auto,10,16000
cng_auto_0098.wav,cng_auto,10,16000
cng_auto_0099.wav,cng_auto,10,16000
cng_auto_0100.wav,cng_auto,10,16000
cng_auto_0101.wav,cng_auto,10,16000
cng_auto_0102.wav,cng_auto,10,16000
cng_auto_0103.wav,cng_auto,10,16000
cng_auto_0104.wav,cng_auto,10,16000
cng_auto_0105.wav,cng_auto,10,16000
cng_auto_0106.wav,cng_auto,10,16000
cng_auto_0107.wav,cng_auto,10,16000
cng_auto_0108.wav,cng_auto,10,16000
cng_auto_0109.wav,cng_auto,10,16000
cng_auto_0110.wav,cng_auto,10,16000
cng_auto_0111.wav,cng_auto,10,16000
cng_auto_0112.wav,cng_auto,10,16000
cng_auto_0113.wav,cng_auto,10,16000
cng_auto_0114.wav,cng_auto,10,16000
cng_auto_0115.wav,cng_auto,10,16000
cng_auto_0116.wav,cng_auto,10,16000
cng_auto_0117.wav,cng_auto,10,16000
cng_auto_0118.wav,cng_auto,10,16000
cng_auto_0119.wav,cng_auto,10,16000
cng_auto_0120.wav,cng_auto,10,16000
cng_auto_0121.wav,cng_auto,10,16000
cng_auto_0122.wav,cng_auto,10,16000
cng_auto_0123.wav,cng_auto,10,16000
cng_auto_0124.wav,cng_auto,10,16000
cng_auto_0125.wav,cng_auto,10,16000
cng_auto_0126.wav,cng_auto,10,16000
cng_auto_0127.wav,cng_auto,10,16000
cng_auto_0128.wav,cng_auto,10,16000
cng_auto_0129.wav,cng_auto,10,16000
cng_auto_0130.wav,cng_auto,10,16000
cng_auto_0131.wav,cng_auto,10,16000
cng_auto_0132.wav,cng_auto,10,16000
cng_auto_0133.wav,cng_auto,10,16000
cng_auto_0134.wav,cng_auto,10,16000
cng_auto_0135.wav,cng_auto,10,16000
cng_auto_0136.wav,cng_auto,10,16000
cng_auto_0137.wav,cng_auto,10,16000
cng_auto_0138.wav,cng_auto,10,16000
cng_auto_0139.wav,cng_auto,10,16000
cng_auto_0140.wav,cng_auto,10,16000
cng_auto_0141.wav,cng_auto,10,16000
